Experiment,sample_id,study,project,condition,rep_id,Strain Description,Strain,Culture Type,Evolved Sample,Base Media,Temperature (C),pH,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Antibiotic for selection,Growth Rate (1/hr),Isolate Type,Additional Details,project_reference,Sequencing Machine,LibraryLayout,Platform,Biological Replicates,DOI,GEO,SRX,Run,R1,R2,contact,creator,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_similar_replicates,passed_number_replicates
p1k_00633,pcoli__ccCOMT__2,pColi,pcoli,ccCOMT,2,Escherichia coli K-12 MG1655 ccCOMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.65974844,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ccCOMT-2-rerun-Set8-8_S8_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ccCOMT,True,True
p1k_00634,pcoli__ckDDC__1,pColi,pcoli,ckDDC,1,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.623536894,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_1_S13_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ckDDC,True,True
p1k_00635,pcoli__ckDDC__2,pColi,pcoli,ckDDC,2,Escherichia coli K-12 MG1655 ckDDC,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.618030559,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ckDDC_2_S14_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ckDDC,True,True
p1k_00636,pcoli__CNTF_belt__1,pColi,pcoli,CNTF_belt,1,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.573718751,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_1_S17_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:CNTF_belt,True,True
p1k_00637,pcoli__CNTF_belt__2,pColi,pcoli,CNTF_belt,2,Escherichia coli K-12 MG1655 CNTF_belt,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.572101865,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/CNTF_belt_2_S18_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:CNTF_belt,True,True
p1k_00638,pcoli__cobPNMT__1,pColi,pcoli,cobPNMT,1,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.591134185,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-1_S11_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:cobPNMT,True,True
p1k_00639,pcoli__cobPNMT__2,pColi,pcoli,cobPNMT,2,Escherichia coli K-12 MG1655 cobPNMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.596333263,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cobPNMT-2_S12_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:cobPNMT,True,True
p1k_00640,pcoli__cvPhhB__1,pColi,pcoli,cvPhhB,1,Escherichia coli K-12 MG1655 cvPhhB,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.655750893,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_1_S11_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:cvPhhB,True,True
p1k_00641,pcoli__cvPhhB__2,pColi,pcoli,cvPhhB,2,Escherichia coli K-12 MG1655 cvPhhB,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.644655123,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/cvPhhB_2_S12_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:cvPhhB,True,True
p1k_00642,pcoli__ggAANAT__1,pColi,pcoli,ggAANAT,1,Escherichia coli K-12 MG1655 ggAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.621184132,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-1_S3_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ggAANAT,True,True
p1k_00643,pcoli__ggAANAT__2,pColi,pcoli,ggAANAT,2,Escherichia coli K-12 MG1655 ggAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.62252203,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggAANAT-2_S4_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ggAANAT,True,True
p1k_00644,pcoli__ggTPH__1,pColi,pcoli,ggTPH,1,Escherichia coli K-12 MG1655 ggTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.506740011,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-1_S7_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ggTPH,True,True
p1k_00645,pcoli__ggTPH__2,pColi,pcoli,ggTPH,2,Escherichia coli K-12 MG1655 ggTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.484818356,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/ggTPH-2_S9_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:ggTPH,True,True
p1k_00646,pcoli__hsAANAT__1,pColi,pcoli,hsAANAT,1,Escherichia coli K-12 MG1655 hsAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.404375526,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-Set2-3_S18_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsAANAT,True,True
p1k_00647,pcoli__hsAANAT__2,pColi,pcoli,hsAANAT,2,Escherichia coli K-12 MG1655 hsAANAT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.394807263,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsAANAT-2_S12_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsAANAT,True,True
p1k_00648,pcoli__hsASMT__1,pColi,pcoli,hsASMT,1,Escherichia coli K-12 MG1655 hsASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.61649683,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-1_S3_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsASMT,True,True
p1k_00649,pcoli__hsASMT__2,pColi,pcoli,hsASMT,2,Escherichia coli K-12 MG1655 hsASMT,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.623535177,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsASMT-2_S4_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsASMT,True,True
p1k_00650,pcoli__hsPNMT_mb__1,pColi,pcoli,hsPNMT_mb,1,Escherichia coli K-12 MG1655 hsPNMT_mb,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.616309201,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-1_S12_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsPNMT_mb,True,True
p1k_00651,pcoli__hsPNMT_mb__2,pColi,pcoli,hsPNMT_mb,2,Escherichia coli K-12 MG1655 hsPNMT_mb,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.628528332,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/hsPNMT-mb-2_S13_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsPNMT_mb,True,True
p1k_00652,pcoli__hsTPH__1,pColi,pcoli,hsTPH,1,Escherichia coli K-12 MG1655 hsTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.599402417,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-1_S9_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-1_S9_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsTPH,True,True
p1k_00653,pcoli__hsTPH__2,pColi,pcoli,hsTPH,2,Escherichia coli K-12 MG1655 hsTPH,MG1655,Batch,No,M9,37,7.0,glycerol(4),NH4Cl(1),O2,,rhamnose(0.1),Carbenicillin(50),0.599708494,Clonal,"Cells grown till OD 0.3, rhamnose added to 0.1g/L, and harvested after 2 hours",p1k_00708;p1k_00709,,PAIRED,ILLUMINA,2.0,doi.org/10.1016/j.ymben.2020.07.002,GSE133607,,,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R1_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R1_001.fastq.gz,s3://precise-db/raw_data/pcoli/Sample6-2_S10_L001_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L002_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L003_R2_001.fastq.gz;s3://precise-db/raw_data/pcoli/Sample6-2_S10_L004_R2_001.fastq.gz,Justin Tan,Justin Tan,True,True,True,True,pcoli:hsTPH,True,True
